date,open,high,low,close,volume
18/04/2018,25.9457,26.0106,25.4924,25.5145,2060826
19/04/2018,25.4797,25.7047,25.4417,25.5431,1396296
20/04/2018,25.5811,25.8442,25.5019,25.6921,1444410
23/04/2018,25.7808,25.9488,25.6017,25.7142,1209588
24/04/2018,25.635,25.9361,25.5209,25.6318,1652406
25/04/2018,25.6794,25.8284,25.4353,25.5558,1190970
26/04/2018,25.5494,25.8601,25.448,25.7808,1214634
27/04/2018,25.8379,26.0471,25.784,25.8918,1039167
30/04/2018,25.8442,25.9552,25.3909,25.4004,2002218
01/05/2018,25.3846,25.6382,25.1373,25.5589,2234601
02/05/2018,25.784,26.1549,24.5572,25.02,4140309
03/05/2018,24.9249,25.1405,24.4463,24.7094,3709317
04/05/2018,24.7411,25.1944,24.6587,24.9883,2400741
07/05/2018,25.2102,25.4543,24.8964,25.0834,3374364
08/05/2018,25.112,25.4733,24.9313,25.3561,1998258
09/05/2018,25.2927,25.3117,25.1215,25.1627,1774338
10/05/2018,25.2293,25.3767,25.0866,25.2229,1199040
11/05/2018,25.2007,25.3497,25.1849,25.2483,1544172
14/05/2018,25.3402,25.3656,24.9662,25.0961,1938351
15/05/2018,24.8647,25.088,24.6587,24.7696,2710791
16/05/2018,24.8013,25.1532,24.7664,24.9662,1489191
17/05/2018,25.0517,25.1611,24.8742,24.9852,1321197
18/05/2018,24.8869,24.9788,24.7855,24.9376,1310514
21/05/2018,25.0391,25.261,24.7814,25.2324,1282899
22/05/2018,25.188,25.3561,25.1246,25.2483,913920
23/05/2018,25.2071,25.2356,24.9154,24.9598,834312
24/05/2018,24.944,24.9757,24.6809,24.9091,1750347
25/05/2018,24.8996,25.3196,24.8837,25.0454,1388421
29/05/2018,24.8964,24.9218,24.6809,24.7252,1545312
30/05/2018,24.8964,25.2166,24.8203,25.0708,1523586
31/05/2018,25.0422,25.0422,24.7601,24.8679,3772137
01/06/2018,25.0612,25.3846,24.9329,25.3053,2347548
04/06/2018,25.3592,25.719,25.3022,25.5811,2211069
05/06/2018,25.5811,25.8601,25.4385,25.7016,3087003
06/06/2018,25.7586,25.9488,25.5209,25.8664,4060635
07/06/2018,25.8506,25.971,25.7745,25.8791,2431674
08/06/2018,25.9457,26.7413,25.914,26.7191,2297409
11/06/2018,26.6716,26.6716,26.2912,26.4623,1540767
12/06/2018,26.5955,26.5955,26.2341,26.3546,2174133
13/06/2018,26.3894,26.5067,26.1644,26.1675,1155960
14/06/2018,26.1707,26.1707,25.6572,25.7174,2595654
15/06/2018,25.635,26.0043,25.4226,25.5209,3377214
18/06/2018,25.3307,25.5209,25.1532,25.4797,2198811
19/06/2018,25.4892,25.7333,25.4385,25.5875,2134293
20/06/2018,25.5811,25.8157,25.4844,25.6921,1402053
21/06/2018,26.0471,26.7223,24.7252,25.0676,1699879
22/06/2018,25.2388,25.429,24.963,25.1817,2913548
25/06/2018,25.2483,25.4955,25.0581,25.3053,1770515
26/06/2018,25.2863,25.4189,24.8869,25.1151,1980334
27/06/2018,25.1817,25.2958,24.9725,24.982,2012651
28/06/2018,24.8774,25.2673,24.8774,25.1246,1848320
29/06/2018,25.2007,25.5145,25.1437,25.1627,1529759
02/07/2018,24.963,25.3339,24.963,25.3244,1249437
03/07/2018,25.3434,25.6001,25.3434,25.448,537300
05/07/2018,25.6382,25.6666,25.3529,25.6096,926234
06/07/2018,25.6572,25.9615,25.3719,25.9425,1482625
09/07/2018,25.914,26.5891,25.6287,26.5226,1858013
10/07/2018,26.6272,26.8649,26.494,26.8554,1783995
11/07/2018,26.6842,26.8364,26.456,26.6652,1988892
12/07/2018,26.7984,26.8744,26.5226,26.7033,1873982
13/07/2018,26.7984,27.0646,26.7033,27.0361,1642369
16/07/2018,27.0551,27.3214,26.8459,27.1312,1141387
17/07/2018,27.1312,27.3024,26.941,26.9695,1008437
18/07/2018,27.0646,27.5972,27.0076,27.5306,1288539
19/07/2018,27.4545,27.6162,27.2453,27.5877,1000979
20/07/2018,27.6162,27.8539,27.388,27.6257,1466901
23/07/2018,27.5686,27.6771,27.3594,27.6162,515647
24/07/2018,27.7398,27.8159,27.4831,27.7018,1916722
25/07/2018,27.7208,28.0631,27.5686,28.0536,1700688
26/07/2018,28.1392,28.6052,27.949,28.5291,1419519
27/07/2018,28.5672,28.8429,28.434,28.6623,1315374
30/07/2018,28.7383,29.0902,28.2724,28.8525,1295782
31/07/2018,28.9761,29.1948,28.6908,29.0617,1868988
01/08/2018,28.7764,29.4516,28.1963,28.5862,1990494
02/08/2018,28.5291,28.9285,28.3865,28.5672,1884659
03/08/2018,28.5767,29.0236,28.1773,28.4911,968485
06/08/2018,28.5957,28.7574,28.3865,28.6337,785927
07/08/2018,28.6623,28.8525,28.4626,28.7288,983310
08/08/2018,28.7859,28.919,28.4911,28.8144,676987
09/08/2018,28.7098,28.938,28.6623,28.8525,653587
10/08/2018,28.6908,28.7764,28.4911,28.7383,796200
13/08/2018,28.6623,29.0426,28.5672,28.6242,580893
14/08/2018,28.6242,28.9,28.5006,28.7859,879564
15/08/2018,28.6527,29.0807,28.6527,28.7764,651645
16/08/2018,28.8429,29.1663,28.6718,28.9571,774625
17/08/2018,28.9095,29.2138,28.9095,29.1282,732694
20/08/2018,29.1853,29.4421,29.0331,29.0426,532079
21/08/2018,28.9476,29.2851,28.9476,29.2233,774548
22/08/2018,29.1758,29.1758,28.7764,28.8429,654541
23/08/2018,28.8525,29.0997,28.7859,29.0807,528649
24/08/2018,29.0331,29.4706,29.0331,29.3565,715475
27/08/2018,29.3565,29.6893,29.3565,29.6132,751891
28/08/2018,29.7369,29.7844,29.3755,29.3755,541861
29/08/2018,29.4135,29.5657,29.2899,29.3565,512868
30/08/2018,29.3184,29.366,28.9951,29.0997,1160449
31/08/2018,29.1092,29.1568,28.8715,29.0712,1257669
04/09/2018,29.0046,29.2804,28.9571,29.0902,999587
05/09/2018,29.0522,29.2233,28.9761,29.0902,1337901
06/09/2018,29.0522,29.2138,28.862,28.8715,1376656
07/09/2018,28.881,29.0807,28.6527,28.7954,671934
10/09/2018,28.8715,28.8715,28.4816,28.6052,484679
11/09/2018,28.5577,28.862,28.4738,28.7478,890562
12/09/2018,28.6908,28.7264,28.4816,28.5291,798280
13/09/2018,28.5577,29.0141,28.5481,28.862,1033015
14/09/2018,28.9095,29.0522,28.8525,28.9095,1583636
17/09/2018,28.9571,28.9571,28.4863,28.7003,1833176
18/09/2018,28.7859,28.8525,28.6242,28.7574,1241686
19/09/2018,28.7478,28.862,28.6337,28.6718,1046251
20/09/2018,28.7764,28.8667,28.6908,28.7383,1305750
21/09/2018,28.6242,28.9666,28.5291,28.7193,2415466
24/09/2018,28.6718,28.7098,28.377,28.4435,1045531
25/09/2018,28.4245,28.5577,28.1868,28.1963,740382
26/09/2018,28.2914,28.3294,27.9443,28.0822,1205692
27/09/2018,28.1773,28.4055,28.0917,28.1392,723135
28/09/2018,28.0061,28.396,27.9585,28.3484,1262920
01/10/2018,28.377,28.5291,27.8254,27.873,577162
02/10/2018,27.8349,28.0251,27.7493,27.9966,775907
03/10/2018,28.1582,28.5291,27.8349,27.8539,1148088
04/10/2018,27.7874,27.892,27.3166,27.5211,1001058
05/10/2018,27.5686,27.6447,27.2929,27.3024,825529
08/10/2018,27.3499,27.6447,27.2834,27.4355,632942
09/10/2018,27.388,27.6067,27.3119,27.4545,855478
10/10/2018,27.3784,27.4831,26.689,26.7128,1198928
11/10/2018,26.6747,26.7603,25.9805,25.9805,1264684
12/10/2018,26.2753,26.3704,25.505,25.8664,1150538
15/10/2018,25.8569,26.2468,25.8569,26.0186,719582
16/10/2018,26.1612,26.7128,26.0328,26.5511,1042754
17/10/2018,26.5416,27.0171,26.4845,26.6747,911385
18/10/2018,26.5511,26.6462,26.1422,26.2658,932396
19/10/2018,26.2658,26.5606,26.1517,26.3514,633400
22/10/2018,26.3989,26.5606,25.8902,26.0566,793098
23/10/2018,25.7618,25.952,25.5716,25.6382,970140
24/10/2018,25.5526,25.7428,24.8394,24.8774,1325739
25/10/2018,24.944,25.5431,24.944,25.2673,947978
26/10/2018,25.0771,25.5526,25.0296,25.3909,1328367
29/10/2018,25.5811,25.8664,25.3148,25.4575,1163102
30/10/2018,25.5621,26.3894,25.4575,26.2848,1380305
31/10/2018,27.0076,27.464,26.4655,26.979,2032332
01/11/2018,27.1217,27.5782,26.7365,27.2834,2080990
02/11/2018,27.4831,27.5782,26.3134,26.6557,1048999
05/11/2018,26.7318,27.0171,26.3514,26.4655,1367996
06/11/2018,26.4275,26.6557,26.1422,26.5131,1241349
07/11/2018,26.5796,26.96,26.5701,26.7793,653513
08/11/2018,26.7413,27.0266,26.6082,26.96,705906
09/11/2018,26.9315,27.1597,26.6747,26.96,1204546
12/11/2018,26.979,27.0361,26.5796,26.6367,1003005
13/11/2018,26.6272,26.9695,26.5987,26.7698,955093
14/11/2018,26.8649,26.922,26.3704,26.5226,841739
15/11/2018,26.4465,26.9315,26.2468,26.9125,775744
16/11/2018,26.7223,26.96,26.5796,26.8744,702308
19/11/2018,26.8649,27.0361,26.6367,26.8649,956538
20/11/2018,26.6652,26.7413,26.4465,26.5511,1199300
21/11/2018,26.5987,26.941,26.3276,26.6272,823599
23/11/2018,26.437,26.7888,26.2943,26.6272,358234
26/11/2018,26.7793,26.9695,26.6272,26.7793,714815
27/11/2018,26.7033,26.8459,26.4275,26.5036,936863
28/11/2018,26.5416,27.1312,26.2848,27.0551,1048945
29/11/2018,26.8839,27.2929,26.8839,26.9886,759755
30/11/2018,27.0551,27.3214,27.0171,27.2168,2792642
03/12/2018,27.3024,27.464,26.7888,26.9981,840750
04/12/2018,26.7698,27.0932,26.5131,26.5701,961679
06/12/2018,26.0946,26.456,25.8854,26.3894,1537394
07/12/2018,26.2658,26.7318,26.2658,26.3799,1597408
10/12/2018,26.4085,26.6272,25.9995,26.2183,1192022
11/12/2018,26.418,26.4845,25.8569,25.9044,859094
12/12/2018,26.1517,26.2468,25.8379,25.8474,889765
13/12/2018,25.8949,26.0376,25.4575,25.7238,1242439
14/12/2018,25.5431,25.757,25.3529,25.5431,1294603
17/12/2018,25.5336,25.6667,24.9915,25.1151,915948
18/12/2018,25.2007,25.6192,25.2007,25.4765,1296409
19/12/2018,25.448,25.7142,24.9915,25.1151,1724182
20/12/2018,25.0676,25.1627,24.4399,24.6301,1167672
21/12/2018,24.6301,25.0391,24.2878,24.2973,1663073
24/12/2018,24.1356,25.6145,23.5746,23.5841,994604
26/12/2018,23.6887,24.6682,23.6316,24.6492,1691607
27/12/2018,24.3449,25.2578,23.7689,25.2388,1413449
28/12/2018,25.2483,25.2958,24.8917,25.0961,1670676
31/12/2018,25.0961,25.4432,24.9725,25.4099,1198682
02/01/2019,25.0771,25.2197,24.7633,24.9059,818391
03/01/2019,24.6967,24.8726,24.4875,24.516,896959
04/01/2019,24.7062,25.1817,23.8454,25.0961,913205
07/01/2019,25.0866,25.4099,24.9725,25.0391,766800
08/01/2019,25.1246,25.196,24.5826,25.1342,1098884
09/01/2019,26.1232,26.1232,25.2578,25.4575,658648
10/01/2019,25.3434,25.7998,25.2863,25.7903,620559
11/01/2019,25.6287,25.6287,25.001,25.3719,960138
14/01/2019,25.2197,25.6572,25.1912,25.5906,943048
15/01/2019,25.5811,26.2753,25.486,26.2373,1433397
16/01/2019,26.4845,26.5321,26.1327,26.5036,1254649
17/01/2019,26.475,26.8935,26.3894,26.8554,1029493
18/01/2019,26.9315,27.2929,26.8744,27.0836,1030893
22/01/2019,27.0741,27.2073,26.7698,27.0266,676523
23/01/2019,27.1312,27.2263,26.979,27.1692,802061
24/01/2019,27.1407,27.5354,27.1169,27.388,1186164
25/01/2019,27.4831,27.5972,27.3309,27.4165,779220
28/01/2019,27.3214,27.4355,27.1978,27.3309,828971
29/01/2019,27.3214,27.5116,27.1978,27.3784,686515
30/01/2019,27.407,27.8349,27.3309,27.8159,1086124
31/01/2019,27.7493,27.9585,27.7208,27.911,1037566
01/02/2019,27.9966,28.2914,27.873,28.2819,590741
04/02/2019,28.2248,28.5291,28.0584,28.5101,664423
05/02/2019,28.5291,28.8144,28.2819,28.7954,862890
06/02/2019,28.7574,28.8429,28.4816,28.7859,627596
07/02/2019,28.6527,28.9761,28.6432,28.881,804478
08/02/2019,28.6623,28.9095,28.4816,28.8239,769664
11/02/2019,28.8239,28.8715,28.6195,28.8429,880084
12/02/2019,28.9666,29.4421,28.8049,29.3184,1698433
13/02/2019,29.4801,30.7164,29.3374,30.393,1898882
14/02/2019,30.3645,30.374,29.5657,29.5942,1641105
15/02/2019,29.8224,30.2979,29.8224,29.9556,2055797
19/02/2019,29.9175,30.5737,29.7749,30.4976,1228392
20/02/2019,30.5262,30.7639,30.4025,30.7164,1011966
21/02/2019,30.6973,30.7829,30.4786,30.7068,809078
22/02/2019,30.7544,30.8305,30.5927,30.7164,1398868
25/02/2019,30.7924,30.9066,30.6022,30.6783,1632557
26/02/2019,30.5071,30.8542,30.5071,30.7924,1563312
27/02/2019,30.6593,30.897,30.2694,30.7734,1475072
28/02/2019,30.7924,31.2204,30.6593,31.0682,1573974
01/03/2019,31.1823,31.4153,31.0016,31.2584,1093755
04/03/2019,31.2964,31.4201,30.9351,31.325,1027134
05/03/2019,31.3345,31.363,31.0207,31.2299,758110
06/03/2019,31.1728,31.3725,30.9446,30.9826,684369
07/03/2019,30.9446,31.0682,30.6022,30.6593,985349
08/03/2019,30.4216,30.7829,29.9841,30.5357,1139496
11/03/2019,30.6878,30.9256,30.5167,30.7924,743506
12/03/2019,30.9066,31.0967,30.6593,30.821,1313471
13/03/2019,30.9826,31.0492,30.6973,30.8305,894301
14/03/2019,30.8115,31.0492,30.7068,30.9541,993271
15/03/2019,31.0397,31.3678,30.8875,31.2584,1289869
18/03/2019,31.2679,31.3725,31.0825,31.2299,1196940
19/03/2019,31.3535,31.4296,30.7259,30.7734,1079634
20/03/2019,30.7164,30.821,30.374,30.412,681144
21/03/2019,30.374,30.8685,30.2884,30.7068,1345765
22/03/2019,30.4976,30.7449,30.3246,30.4881,1066895
25/03/2019,30.5357,30.7449,30.374,30.4025,895512
26/03/2019,30.5357,30.7639,30.3455,30.393,864630
27/03/2019,30.4025,30.6783,30.393,30.4976,3937888
28/03/2019,30.4786,30.6498,30.1239,30.4311,774127
29/03/2019,30.6403,30.859,30.4311,30.7354,2403051
01/04/2019,30.9826,31.0872,30.7544,31.0587,1205387
02/04/2019,31.0302,31.0302,30.7449,30.8305,732013
03/04/2019,30.897,30.9066,30.5262,30.8875,902263
04/04/2019,30.9921,31.0635,30.7449,30.878,733121
05/04/2019,30.8875,31.0112,30.7639,30.9921,842427
08/04/2019,30.9731,31.1158,30.821,31.0777,639013
09/04/2019,30.9161,30.9256,30.5119,30.5357,872164
10/04/2019,30.6593,30.821,30.4881,30.7544,1497805
11/04/2019,30.8305,31.0587,30.6973,31.0302,1395493
12/04/2019,31.1443,31.3202,31.0444,31.2774,712075
15/04/2019,31.2204,31.3535,30.8685,30.897,682088
16/04/2019,30.9636,31.6222,30.9636,31.2964,992844
17/04/2019,31.3915,31.3915,30.8685,31.0207,545541
18/04/2019,31.0492,31.2964,30.8875,30.9351,716934
22/04/2019,30.7829,30.8542,30.5452,30.6117,1477392
23/04/2019,30.6593,31.1728,30.5547,31.1443,1067754
24/04/2019,31.0302,31.5437,31.0302,31.1538,1395799
25/04/2019,30.9921,31.306,30.8305,31.2394,1093198
26/04/2019,31.2774,31.382,31.1253,31.344,1864095
29/04/2019,31.382,31.9241,31.382,31.6673,1051863
30/04/2019,32.8846,32.8846,31.3844,32.1238,1332228
01/05/2019,32.333,32.7609,32.1428,32.1904,1200307
02/05/2019,32.3045,32.4329,32.0667,32.1999,1032769
03/05/2019,32.1999,32.4852,32.1335,32.4757,653641
06/05/2019,32.0858,32.5422,32.0858,32.4661,743416
07/05/2019,32.3235,32.4852,31.8861,31.9811,1278979
08/05/2019,31.8861,32.3283,31.8005,31.8956,1283375
09/05/2019,31.6578,31.9241,31.4771,31.7814,799169
10/05/2019,31.6673,32.333,31.6103,32.295,894525
13/05/2019,31.9146,32.0097,31.5722,31.6863,1360164
14/05/2019,31.6008,32.4566,31.6008,32.2284,1539204
15/05/2019,32.0382,32.5993,32.0382,32.371,1182450
16/05/2019,32.4471,32.9036,32.4281,32.818,1508454
17/05/2019,32.5517,32.856,31.9526,32.1238,1884100
20/05/2019,32.0477,32.5517,32.0477,32.1999,1154619
21/05/2019,32.295,32.7514,32.1713,32.7134,1667938
22/05/2019,32.6468,33.1699,32.5137,33.1508,1352590
23/05/2019,32.8751,33.0177,32.5738,32.7514,700294
24/05/2019,32.8941,33.0177,32.6231,32.7134,731644
28/05/2019,32.7229,32.9226,32.1523,32.3045,2425960
29/05/2019,32.1618,32.5803,31.8824,32.5517,1316231
30/05/2019,32.6658,32.9511,32.5517,32.5898,958692
31/05/2019,32.3901,32.78,32.314,32.7419,1358164
03/06/2019,32.6754,33.2935,32.6754,33.2459,1460862
04/06/2019,33.3696,33.4647,32.8418,33.1699,1711153
05/06/2019,33.1604,33.8451,33.0748,33.6644,1780874
06/06/2019,33.7309,33.9497,33.6644,33.8355,1052985
07/06/2019,33.8355,34.0685,33.7585,33.8926,1848578
10/06/2019,33.9021,33.9306,33.6311,33.6834,1054869
11/06/2019,33.7785,33.7975,33.1413,33.284,938830
12/06/2019,33.303,33.4171,33.2079,33.322,1270983
13/06/2019,33.4171,33.5122,33.1794,33.322,1493391
14/06/2019,33.341,33.8926,33.2459,33.8165,1702441
17/06/2019,33.9211,33.9592,33.6929,33.7785,639815
18/06/2019,33.788,34.0638,33.75,34.0257,845459
19/06/2019,33.9972,34.3681,33.9687,34.33,740974
20/06/2019,34.4537,34.6724,34.3015,34.6344,1257240
21/06/2019,34.5963,35.1859,34.4061,34.6534,1883981
24/06/2019,34.5678,34.8626,34.3253,34.4061,1160692
25/06/2019,34.4061,34.5393,34.0971,34.1494,728541
26/06/2019,34.1874,34.4843,33.4837,33.5407,1053835
27/06/2019,33.9687,34.4632,33.8023,34.4156,3152058
28/06/2019,34.5963,35.4142,34.5725,35.262,3001277
01/07/2019,35.804,36.0133,35.2049,35.9847,1527339
02/07/2019,35.9087,36.0513,35.7375,35.7755,1120142
03/07/2019,36.0038,36.2225,35.9087,36.0798,928877
05/07/2019,36.0228,36.1464,35.8326,36.1179,1400470
08/07/2019,36.0133,36.2177,35.9191,36.0989,1211136
09/07/2019,36.0893,36.5648,36.0703,36.5363,1257473
10/07/2019,36.5648,36.9452,36.4507,36.5838,1149247
11/07/2019,36.6029,36.6409,36.1559,36.4792,1015830
12/07/2019,36.6029,36.6029,36.3366,36.4127,1024705
15/07/2019,36.4697,36.5838,36.3081,36.5363,1488362
16/07/2019,36.5268,36.6599,36.4222,36.6314,982908
17/07/2019,36.5743,36.5838,36.2415,36.251,873557
18/07/2019,36.1559,36.4507,35.9562,36.3651,1547241
19/07/2019,36.1749,36.3556,35.709,35.7375,1005431
22/07/2019,35.7755,35.8659,35.4807,35.5853,1041772
23/07/2019,35.5663,35.728,35.3286,35.7185,602504
24/07/2019,35.5853,35.9752,35.4712,35.9372,1064542
25/07/2019,35.9277,36.1702,35.766,36.1464,657266
26/07/2019,36.1559,36.3366,35.804,36.3271,1026903
29/07/2019,36.3176,36.5743,36.1559,36.3271,1574039
30/07/2019,36.7645,37.9057,36.3651,37.6109,2441080
31/07/2019,37.6584,37.8677,36.5363,36.7931,2291573
01/08/2019,37.0213,37.3827,36.5268,36.6599,1146149
02/08/2019,36.6504,37.0784,36.4412,36.8216,879994
05/08/2019,36.4317,36.6124,35.728,35.9087,1504727
06/08/2019,36.232,37.1449,35.9077,36.9642,1499392
07/08/2019,36.6029,37.7107,36.3176,37.3351,1948962
08/08/2019,37.5348,38.1054,37.202,37.5253,1798610
09/08/2019,37.4682,37.6299,37.259,37.4587,1413792
12/08/2019,37.3827,37.5253,36.9262,37.0879,962409
13/08/2019,37.1354,37.7203,36.931,37.5253,1171154
14/08/2019,36.9452,37.3922,36.3937,36.4507,694614
15/08/2019,36.5553,37.0879,36.4602,37.0023,882337
16/08/2019,37.2495,37.8724,37.0308,37.8011,1121593
19/08/2019,37.9057,38.229,37.8486,38.1054,855571
20/08/2019,38.0769,38.191,37.7821,37.8201,672775
21/08/2019,38.0103,38.0103,37.6204,37.8772,725605
22/08/2019,37.8581,38.1387,37.4492,37.6299,1044386
23/08/2019,37.5443,37.8867,36.5458,36.717,1108748
26/08/2019,36.9737,37.1259,36.774,37.1069,610737
27/08/2019,37.183,37.4302,36.9262,37.1925,1758796
28/08/2019,37.1734,37.4302,36.9452,37.3922,1143267
29/08/2019,37.8486,37.8677,37.3541,37.5633,1677470
30/08/2019,37.7726,37.8391,37.4968,37.5633,1029040
03/09/2019,37.3732,38.3622,37.3732,38.1529,1640487
